Bedrooms,Building_exp,Comment,Cook_Replaced,Cooling,Cooling_Rooms,Cost_Cooling,Cost_DP,Cost_Door,Cost_Emitters,Cost_HP,Cost_Install,Cost_LI,Cost_TS,Cost_WI,Cost_Window,Date_Contact,Date_Installation,Date_Survey,Delivery_Contractor,Elec_currentuse,EmployStatus,EmployType,EstCost_Ancillary,EstCost_Etariff,EstCost_Gtariff,EstCost_Running,EstCost_System,Existing_Cooking,Existing_Fires,Financial_exp,Fires_replaced,Floor_Height,Floor_Type,Future_exp,GSHP_Space,Gas_currentuse,Gas_disconnect,Glazed_Type,HP_Aesthetic,HP_Awareness,HP_Brand,HP_Control_Zones,HP_Installed,HP_Installed_Detail,HP_Model,HP_NoRec_R1,HP_NoRec_R2,HP_Noise,HP_Recommend,HP_Refrigerant,HP_Size_kW,Habitable_Rooms,Heat_Primary_Source,Heat_Secondary_Source,Heated_rooms,HouseIncome,House_Age,House_Env,House_Form,House_SAP,House_Type,Install_time_HP,Install_time_measures,MCS_DHWAnnual,MCS_Flow_Temp,MCS_Hloss,MCS_Immersion,MCS_SCOP,MCS_SHAnnual,MCS_SHLoad,Main_Fuel,Mains_Gas_Flag,Measures_DP,Measures_Doors,Measures_Fanassist,Measures_Loft,Measures_Recommend,Measures_WI,Measures_Windows,Measures_emitters_LT,Measures_emitters_Std,Name_Install,Name_Survey,No_Adults,No_Child,No_Storeys,No_Underfloor,Other_exp,Outside_Access,Outside_Space,Part_Install_Decision,Part_No_Reason1,Part_No_Reason2,Participant_Age,Planned_exp,Postcode_1,Property_ID,Reason_Building,Reason_Financial,Reason_Future,Reason_Other,Reason_Planned,Reason_Replacement,Reason_Research,Reason_Sustainability,Reason_Technology,Reason_Upgrade,Replacement_exp,Research_exp,Roof_Type,Social_Group,Suit_ASHP,Suit_GSHP,Suit_HTASHP,Suit_Hybrid,Sustainability_exp,TS_Existing,TS_Existing_Size,TS_PCM_Size,TS_Type,TS_Water_Size,Technology_exp,Tenure,Tenure_Length,Total_Floor_Area,Upgrade_exp,Wall_Type,usmart_id
4,null,,0,No,0,null,null,null,3517.49,11215.18,1610.23,null,3572.21,null,null,2020-08-26T00:00:00.000Z,14/12/2020,01/10/2020,Warmworks,4880,Working Full time (>30hrs),Professional,null,14,3,1063,null,0,0,null,0,2.44,Suspended,null,0,21554,Yes,Double,None,3,Vaillant,1,HT_ASHP,null,VWL 125/6 A 230V S2,null,null,Low Noise Heat Pump,ASHP,R290,12,8,Gas Boiler - Standard,None,8,"50,001+",1991-2000,Suburban,Detached,C,House,2,0,5094,55,58.8,637,3.63,22687,8.4,Gas,Yes,No,0,0,No,null,None,0,null,13,BRB Electrical Ltd,Warmworks,2,1,2,0,null,No,No,Yes,null,null,34,null,EH54,EOH1135,No,No,No,No,Yes,Yes,No,Yes,No,No,null,null,Pitched,C1,Yes,No,Yes,No,null,Water,Large (> 170l),null,Water_New,200,null,Owner-Occupied,1,179.75,null,Cavity_Insulated,"Z01Oh4sB4KIEV1OMbDGv"
4,null,,0,No,0,null,null,null,4058.64,8575.73,1610.23,null,3572.208,null,null,2020-08-27T00:00:00.000Z,14/07/2021,18/09/2020,Warmworks,null,Working Full time (>30hrs),Supervisor,null,16.36,null,1556,null,1,0,null,0,2.45,Suspended,null,0,null,No,Double,None,3,Mitsubishi,1,ASHP,null,PUZ-WM112VAA-BS,null,null,Low Noise Heat Pump,ASHP,R32,11.2,8,Gas Boiler - Standard,None,8,"50,001+",1991-2000,Suburban,Detached,C,House,2,0,4495,45,68.4,156,3.97,26436,11,Gas,Yes,No,0,0,No,null,None,0,15,null,mcinnesplumbing,Warmworks,2,2,2,0,null,No,No,Yes,null,null,35,null,EH32,EOH2630,No,No,No,No,No,No,Yes,Yes,Yes,No,null,null,Pitched,C1,Yes,No,Yes,No,null,Water,Large (> 170l),null,Water_New,200,null,Owner-Occupied,2,154.29,null,Cavity_Insulated,"cE1Oh4sB4KIEV1OMbDGv"
null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-02T00:00:00.000Z,null,12/10/2020,Warmworks,null,Working Part time,Manager,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,Practical_SpaceExternal,null,null,None - Installation not recommended,null,null,null,null,null,null,"40,001 - 50,000",1965-1980,Suburban,Detached,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,1,null,null,null,null,null,null,null,null,39,null,EH14,EOH0153,No,No,Yes,No,No,No,Yes,Yes,No,No,null,null,null,C2,null,null,null,null,null,null,null,null,null,null,null,Owner-Occupied,3,null,null,null,"lk1Oh4sB4KIEV1OMbDGv"
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-03T00:00:00.000Z,null,29/09/2020,Warmworks,null,Retired,Pensioner,null,null,null,null,null,1,0,null,null,2.3,Suspended,null,null,null,null,Double,null,2,null,null,null,null,null,null,null,null,ASHP,null,null,6,Gas Boiler - Combi,Fire - Gas,6,"20,001 - 25,000",1981-1990,Suburban,Detached,C,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,0,2,0,null,No,No,No,Other,null,64,null,KY11,EOH1298,No,Yes,Yes,No,No,No,No,No,No,Yes,null,null,Pitched,DE,Yes,No,Yes,No,null,None,null,null,null,null,null,Owner-Occupied,30,98.3,null,Cavity_Insulated,"oU1Oh4sB4KIEV1OMbDGv"
4,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-10T00:00:00.000Z,null,14/12/2020,Warmworks,null,Working Full time (>30hrs),Professional,null,null,null,null,null,0,0,null,null,2.28,Solid,null,null,null,null,Double,null,2,null,null,null,null,null,Practical_SpaceInternal,Participant_Suitability,null,None - Installation not recommended,null,null,7,Gas Boiler - Combi,Fire - Coal,7,Prefer not to say,1965-1980,Suburban,Detached,D,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,2,2,0,null,No,No,null,null,null,41,null,EH28,EOH1487,No,No,No,No,No,No,No,Yes,Yes,No,null,null,Pitched,AB,Yes,Yes,Yes,Yes,null,None,null,null,null,null,null,Owner-Occupied,9,135.82,null,Cavity_Insulated,"vU1Oh4sB4KIEV1OMbDGv"
4,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-16T00:00:00.000Z,null,24/05/2021,Warmworks,null,Retired,Pensioner,null,null,null,null,null,1,0,null,null,2.6,Suspended,null,null,null,null,Double,null,2,null,null,null,null,null,null,null,null,HT_ASHP,null,null,6,Gas Boiler - Standard,None,6,Prefer not to say,1965-1980,Suburban,Detached,E,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,0,2,0,null,No,No,No,Practical_DisruptionWorks,null,66,null,EH14,EOH2984,No,No,Yes,No,No,No,No,Yes,No,Yes,null,null,Pitched,C1,Yes,No,Yes,Yes,null,Water,Normal (90-130l),null,null,null,null,Owner-Occupied,9,199.55,null,Cavity_Insulated,"0U1Oh4sB4KIEV1OMbDGv"
5,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-16T00:00:00.000Z,null,29/10/2020,Warmworks,null,Working Part time,Casual worker,null,null,null,null,null,0,1,null,null,null,Solid,null,null,null,null,Double,null,3,null,null,null,null,null,null,null,null,HT_ASHP,null,null,10,Gas Boiler - Standard,Fire - Gas,10,Prefer not to say,2001+,Suburban,Detached,C,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,0,2,0,null,No,No,No,Practical_Aesthetics,Economic_MaintenanceCosts,48,null,EH14,EOH0164,No,No,Yes,No,No,No,Yes,Yes,No,No,null,null,Pitched,DE,Yes,No,Yes,Yes,null,Water,Large (> 170l),null,null,null,null,Owner-Occupied,11,233.2,null,Cavity_Insulated,"1E1Oh4sB4KIEV1OMbDGv"
null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-18T00:00:00.000Z,null,null,Warmworks,null,Working Full time (>30hrs),Skilled Manual Worker,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Prefer not to say,1965-1980,Suburban,Mid-Terrace,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,No,Other,null,39,null,EH41,EOH0974,No,No,Yes,No,No,No,No,Yes,Yes,No,null,null,null,C2,null,null,null,null,null,null,null,null,null,null,null,Owner-Occupied,13,null,null,null,"301Oh4sB4KIEV1OMbDGv"
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-19T00:00:00.000Z,null,07/10/2020,Warmworks,null,Working Part time,Skilled Manual Worker,null,null,null,null,null,0,0,null,null,null,Suspended,null,null,null,null,Double,null,3,null,null,null,null,null,Practical_SpaceInternal,Practical_SpaceExternal,null,None - Installation not recommended,null,null,6,Gas Boiler - Standard,Gas Boiler - Standard,6,"50,001+",Pre 1919,Suburban,Semi-Detached,C,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,3,2,1,"We have an old, Grade B listed house and have gone to great lengths to make it as eco as possible. We looked extensively into air source heat pumps a few years ago and on balance, just decided against it. We would like to look into it again and pursue it if possible. I would also think that including old buildings like this would be helpful to other people with old houses who are trying to improve the energy efficiency of their home. ",No,No,null,null,null,41,null,EH39,EOH3078,No,No,No,Yes,No,No,Yes,Yes,No,No,null,null,Pitched,C1,Yes,No,Yes,Yes,null,Water,Normal (90-130l),null,null,null,null,Owner-Occupied,11,159.52,null,Cavity_No_insulation,"4U1Oh4sB4KIEV1OMbDGv"
3,null,,0,No,0,null,null,null,2164.6,11215.17,1610.23,null,3508.272,null,null,2020-09-20T00:00:00.000Z,15/04/2021,23/10/2020,Warmworks,null,Unfit for work,Unemployed/Benefits,null,14,3,1000,null,0,0,null,0,null,Solid,null,0,null,Yes,Double,None,3,Vaillant,1,HT_ASHP,null,VWL 75/6 A 230V S2,null,null,Low Noise Heat Pump,ASHP,R290,7,5,Gas Boiler - Combi,Fire - Wood,5,"16,201 - 20,000",1945-1964,Suburban,End-Terrace,C,House,2,0,3566,55,64.6,1237,3.39,13733,4.6,Gas,Yes,No,0,0,No,null,None,0,null,8,BRB Electrical Ltd,Warmworks,2,0,2,0,null,No,No,Yes,null,null,62,null,EH23,EOH1131,No,No,Yes,No,No,No,No,Yes,No,Yes,null,null,Pitched,DE,Yes,No,Yes,No,null,None,null,null,Water_New,150,null,Owner-Occupied,15,88.4,null,Cavity_Insulated,"6U1Oh4sB4KIEV1OMbDGv"
null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-09-24T00:00:00.000Z,null,null,Warmworks,null,Unemployed,Unemployed/Benefits,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Prefer not to say,1965-1980,Suburban,Flat,null,Flat,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,No,Other,null,55,null,EH6,EOH2724,No,No,Yes,No,No,No,No,Yes,No,No,null,null,null,DE,null,null,null,null,null,null,null,null,null,null,null,Owner-Occupied,12,null,null,null,"9k1Oh4sB4KIEV1OMbDGv"
5,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-10-02T00:00:00.000Z,null,05/05/2021,Warmworks,2900,Working Full time (>30hrs),Professional,null,null,null,null,null,0,0,null,null,2.42,Suspended,null,null,null,null,Double,null,4,null,null,null,null,null,Technical_Size,null,null,None - Installation not recommended,null,null,8,Oil Boiler,None,8,"50,001+",2001+,Rural,Detached,C,House,null,null,null,null,null,null,null,null,null,Oil,No,null,null,null,null,null,null,null,null,null,null,Warmworks,2,2,2,12,null,Yes,Yes - Ground Loop,null,null,null,32,null,TD7,EOH1314,No,No,Yes,No,Yes,No,No,No,Yes,No,null,null,Pitched,C2,Yes,Yes,Yes,No,null,Water,Large (> 170l),null,null,null,null,Owner-Occupied,2,225.47,null,Cavity_Insulated,"FE1Oh4sB4KIEV1OMbDKv"
3,null,,0,No,0,null,null,null,2976.33,8575.73,1610.23,null,3572.208,null,null,2020-10-02T00:00:00.000Z,09/08/2021,05/05/2021,Warmworks,null,Working Part time,Clerical,null,18,5,836.64,null,0,0,null,0,2.5,Solid,null,0,null,No,Double,None,3,Mitsubishi,1,ASHP,null,PUZ-WM85VAA,null,null,Low Noise Heat Pump,ASHP,R32,8.5,5,Electric - Storage,Electric - Direct,5,"12,501 - 16,200",1945-1964,Rural,End-Terrace,E,House,2,0,3937,50,67,0,3.81,17615,5.8,Electricity,No,No,0,0,No,null,None,0,11,null,Everwarm,Warmworks,2,2,2,0,null,No,No,Yes,null,null,44,null,TD7,EOH2516,No,No,Yes,No,No,No,Yes,Yes,No,No,null,null,Pitched,DE,Yes,No,Yes,No,null,Water,Normal (90-130l),null,Water_New,200,null,Owner-Occupied,5,98.9,null,Cavity_Insulated,"Fk1Oh4sB4KIEV1OMbDKv"
2,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-10-19T00:00:00.000Z,null,23/11/2020,Warmworks,null,Working Full time (>30hrs),Supervisor,null,null,null,null,null,1,0,null,null,2.43,Suspended,null,null,null,null,Double,null,1,null,null,null,null,null,null,null,null,HT_ASHP,null,null,3,Gas Boiler - Combi,None,3,"50,001+",1945-1964,Urban,Mid-Terrace,D,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,0,2,0,null,No,No,No,Practical_DisruptionWorks,null,53,null,EH9,EOH0485,No,Yes,Yes,No,No,No,No,Yes,No,No,null,null,Pitched,C2,Yes,No,Yes,No,null,None,null,null,null,null,null,Owner-Occupied,22,88.88,null,Cavity_No_insulation,"T01Oh4sB4KIEV1OMbDKw"
null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-10-21T00:00:00.000Z,null,null,Warmworks,null,Working Part time,Professional,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,Participant_Suitability,null,null,None - Installation not recommended,null,null,null,null,null,null,Prefer not to say,1945-1964,Suburban,Mid-Terrace,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47,null,EH4,EOH3129,Yes,No,No,No,No,No,Yes,Yes,No,No,null,null,null,C1,null,null,null,null,null,null,null,null,null,null,null,Owner-Occupied,5,null,null,null,"U01Oh4sB4KIEV1OMbDKw"
4,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-10-27T00:00:00.000Z,null,13/12/2020,Warmworks,2799,Retired,Pensioner,null,null,null,null,null,0,0,null,null,2.35,Suspended,null,null,35289,null,Double,null,1,null,null,null,null,null,null,null,null,ASHP,null,null,6,Gas - Warm air,Gas - Warm air,6,Prefer not to say,1981-1990,Suburban,Detached,D,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Everwarm,1,0,2,0,I have a warm air system installed by builders now 32 years old but working well and when I change dont see gas heating with radiators being a viable long term system in view of changing legislation,No,No,No,Other,null,74,null,EH10,EOH2383,No,Yes,Yes,Yes,No,No,No,No,No,No,null,null,Pitched,DE,Yes,No,Yes,Yes,null,Water,Normal (90-130l),null,null,null,null,Owner-Occupied,32,128.05,null,Cavity_Insulated,"ZU1Oh4sB4KIEV1OMbDKw"
3,null,,0,No,0,null,null,null,2976.33,8575.73,1610.23,null,3572.21,null,null,2021-03-12T00:00:00.000Z,02/06/2021,16/04/2021,Warmworks,null,Working Full time (>30hrs),Professional,null,18,5,518.58,null,1,0,null,0,2.33,Solid,null,0,null,No,Double,None,2,Mitsubishi,1,ASHP,null,PUZ-WM85VAA-BS,null,null,Low Noise Heat Pump,ASHP,R32,8.5,5,Gas Boiler - Combi,None,5,"30,001 - 40,000",2001+,Suburban,Detached,C,House,2,0,3937,45,63.9,0,4.14,11841,5.9,Gas,Yes,No,0,0,No,null,None,0,11,null,Everwarm,Warmworks,1,0,2,0,null,No,No,Yes,null,null,41,null,EH48,EOH2888,No,No,Yes,No,No,No,No,Yes,No,Yes,null,null,Pitched,C1,Yes,No,Yes,Yes,null,None,null,null,Water_New,200,null,Owner-Occupied,5,91.4,null,Cavity_Insulated,"8z9Oh4sBgRXwY5cbbzKN"
4,null,,0,No,0,null,null,null,3246.91,8575.73,1610.23,null,3508.27,null,null,2021-03-14T00:00:00.000Z,05/07/2021,13/04/2021,Warmworks,null,Working Full time (>30hrs),Professional,null,17,5,1633,null,0,0,null,0,2.4,Suspended,null,0,null,No,Double,None,1,Mitsubishi,1,ASHP,null,PUZ-WM85VAA,null,null,Low Noise Heat Pump,ASHP,R32,8.5,6,Electric - Direct,Fire - Wood,5,"40,001 - 50,000",1919-1944,Rural,Semi-Detached,E,House,4,0,2660,45,71,3,3.84,6943,6.9,null,No,No,0,0,No,null,None,0,12,null,Montali Energy Services Ltd,Warmworks,2,3,2,0,null,No,No,Yes,null,null,51,null,KY14,EOH1660,No,No,Yes,No,No,No,Yes,Yes,No,No,null,null,Pitched,C1,Yes,No,Yes,No,null,Water,Large (> 170l),null,Water_New,200,null,Owner-Occupied,5,155.41,null,Cavity_Insulated,"AD9Oh4sBgRXwY5cbbzON"
4,null,,0,No,0,null,null,null,3788.06,8575.73,1610.23,null,3572.21,null,null,2021-03-25T00:00:00.000Z,02/08/2021,07/05/2021,Warmworks,4668,Working Part time,Professional,null,18,5,1237,null,1,0,null,0,2.92,Suspended,null,0,25934,No,Double,None,5,Mitsubishi,1,ASHP,null,PUZ-HWM140VHA,null,null,Low Noise Heat Pump,ASHP,R32,14,8,Gas Boiler - Combi,None,8,"50,001+",1919-1944,Urban,Detached,D,House,2,0,3374,50,68,0,3.51,25909,9.7,Gas,Yes,No,0,0,No,null,None,0,14,null,Everwarm,Warmworks,2,2,2,0,null,No,No,Yes,null,null,44,null,EH16,EOH1366,No,No,No,No,No,Yes,Yes,Yes,No,No,null,null,Pitched,C1,Yes,Yes,Yes,Yes,null,None,null,null,Water_New,200,null,Owner-Occupied,6,148.68,null,Cavity_Insulated,"Cz9Oh4sBgRXwY5cbbzON"
2,null,,0,No,0,null,null,null,2164.6,8575.73,1610.23,null,3572.21,null,null,2021-03-25T00:00:00.000Z,22/09/2021,06/05/2021,Warmworks,null,Working Part time,Clerical,null,14,null,869,null,0,0,null,0,2.32,Suspended,null,0,null,null,Double,None,3,Mitsubishi,1,ASHP,null,PUZ-WM85VAA,null,null,Low Noise Heat Pump,ASHP,R32,8.5,5,Electric - Storage,Electric - Direct,5,Prefer not to say,1945-1964,Rural,End-Terrace,E,House,2,0,4075,50,80,156,3.81,10614,8.5,Electricity,null,No,0,0,No,null,None,0,8,null,TK Murray,Warmworks,2,1,2,0,null,No,No,Yes,null,null,46,null,ML11,EOH0048,No,Yes,No,No,No,No,No,Yes,No,Yes,null,null,Pitched,C1,Yes,No,Yes,No,null,Water,Normal (90-130l),null,Water_New,200,null,Owner-Occupied,20,101.74,null,Cavity_Insulated,"DT9Oh4sBgRXwY5cbbzON"
4,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-04-25T00:00:00.000Z,null,03/06/2021,Warmworks,null,Retired,Pensioner,null,null,null,null,null,1,0,null,null,2.54,Suspended,null,null,null,null,Double,null,2,null,null,null,null,null,null,null,null,ASHP,null,null,6,Gas Boiler - Combi,None,5,Prefer not to say,1945-1964,Suburban,Semi-Detached,D,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,4,0,3,0,null,No,No,No,Other,null,63,null,EH4,EOH1004,No,No,Yes,No,No,Yes,No,No,Yes,No,null,null,Pitched,DE,Yes,No,Yes,Yes,null,None,null,null,null,null,null,Owner-Occupied,24,140.79,null,Cavity_Insulated,"Zj9Oh4sBgRXwY5cbbzON"
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-04-28T00:00:00.000Z,null,20/06/2021,Warmworks,null,Unemployed,Unemployed/Benefits,null,null,null,null,null,0,0,null,null,2.45,Solid,null,null,null,null,Double,null,1,null,null,null,null,null,Programme_Cancelled,null,null,HT_ASHP,null,null,5,Electric - Storage,Electric - Direct,5,Prefer not to say,1945-1964,Suburban,Semi-Detached,E,House,null,null,null,null,null,null,null,null,null,Electricity,No,null,null,null,null,null,null,null,null,null,null,Warmworks,3,0,2,0,null,No,No,Yes,null,null,55,null,KY15,EOH1120,No,Yes,Yes,No,No,No,No,No,No,Yes,null,null,Pitched,DE,Yes,No,Yes,No,null,Water,Normal (90-130l),null,null,null,null,Owner-Occupied,41,82.84,null,Cavity_Insulated,"dj9Oh4sBgRXwY5cbbzON"
5,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-04-29T00:00:00.000Z,null,08/07/2021,Warmworks,null,Working Full time (>30hrs),Skilled Manual Worker,null,null,null,null,null,1,0,null,null,2.79,Suspended,null,null,null,null,Double,null,5,null,null,null,null,null,Practical_Fabric,null,null,None - Installation not recommended,null,null,9,Oil Boiler,Fire - Wood,9,Prefer not to say,Pre 1919,Rural,Detached,E,House,null,null,null,null,null,null,null,null,null,Oil,No,null,null,null,null,null,null,null,null,null,null,Warmworks,2,2,2,1,null,Yes,Yes - Borehole,null,null,null,55,null,KY3,EOH1541,No,No,Yes,No,No,Yes,No,No,No,Yes,null,null,Pitched,C2,No,Yes,Yes,No,null,Water,Normal (90-130l),null,null,null,null,Owner-Occupied,30,186.47,null,Cavity_No_insulation,"fz9Oh4sBgRXwY5cbbzON"
2,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-05-05T00:00:00.000Z,null,26/07/2021,Warmworks,null,Working Part time,Skilled Manual Worker,null,null,null,null,null,0,0,null,null,2.6,Suspended,null,null,null,null,Double,null,1,null,null,null,null,null,null,null,null,ASHP,null,null,3,Gas Boiler - Combi,None,3,Prefer not to say,1945-1964,Suburban,Mid-Terrace,D,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,1,0,2,0,null,No,No,No,Practical_DisruptionTime,null,56,null,KY3,EOH0383,No,Yes,Yes,No,No,No,No,Yes,No,No,null,null,Pitched,C2,Yes,No,Yes,Yes,null,None,null,null,null,null,null,Owner-Occupied,12,72.52,null,Cavity_No_insulation,"iz9Oh4sBgRXwY5cbbzON"
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-05-11T00:00:00.000Z,null,05/07/2021,Warmworks,null,Working Part time,Professional,null,18,5,747.54,null,0,0,null,null,2.6,Suspended,null,null,null,null,Double,null,3,null,null,null,null,null,Programme_Cancelled,null,null,ASHP,null,null,4,Gas Boiler - Standard,Gas Boiler - Standard,4,Prefer not to say,Pre 1919,Suburban,Semi-Detached,E,House,null,null,1687,null,null,0,null,17068,6,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,2,2,0,null,No,No,Yes,null,null,48,null,EH34,EOH2394,No,No,Yes,No,No,Yes,No,Yes,No,No,null,null,Pitched,C1,Yes,No,Yes,Yes,null,Water,Normal (90-130l),null,null,null,null,Owner-Occupied,10,97.98,null,Cavity_No_insulation,"kT9Oh4sBgRXwY5cbbzON"
2,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-05-24T00:00:00.000Z,null,30/06/2021,Warmworks,null,Working Full time (>30hrs),Supervisor,null,null,null,null,null,0,0,null,null,2.47,Suspended,null,null,null,null,Double,null,1,null,null,null,null,null,null,null,null,ASHP,null,null,3,Gas Boiler - Combi,None,3,"25,001 - 30,000",1945-1964,Suburban,Mid-Terrace,C,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,1,0,2,0,null,No,No,No,Practical_DisruptionWorks,null,31,null,EH22,EOH3026,No,No,Yes,No,No,No,No,Yes,Yes,No,null,null,Pitched,C1,Yes,No,Yes,Yes,null,None,null,null,null,null,null,Owner-Occupied,3,74.76,null,Cavity_Insulated,"nz9Oh4sBgRXwY5cbbzON"
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-05-24T00:00:00.000Z,null,23/07/2021,Warmworks,null,Working Full time (>30hrs),Professional,null,null,null,null,null,0,0,null,null,2.6,Suspended,null,null,null,null,Double,null,3,null,null,null,null,null,null,null,null,ASHP,null,null,4,Gas Boiler - Combi,None,4,Prefer not to say,1945-1964,Urban,Mid-Terrace,C,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Warmworks,2,1,2,0,null,No,No,No,Practical_DisruptionTime,null,46,null,EH8,EOH2785,No,Yes,Yes,No,No,No,No,Yes,No,No,null,null,Pitched,AB,Yes,No,Yes,Yes,null,None,null,null,null,null,null,Owner-Occupied,0.3,92.09,null,Cavity_Insulated,"oD9Oh4sBgRXwY5cbbzON"
5,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-01T00:00:00.000Z,null,12/10/2020,OVO,6779.6,Working Full time (>30hrs),Professional,900,null,null,1190,20500,1,3,null,null,2.74,Suspended,null,null,39192.9,null,Double,null,1,null,null,null,null,null,null,null,null,GSHP,null,null,9,Gas Boiler - Standard,null,9,"50,001+",Pre 1919,Suburban,Detached,E,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,Loft Insulation,null,null,null,null,null,Retrofitworks,3,0,2,0,Encourage family to be part of scheme,Yes,Yes - Borehole,No,Other,null,62,null,KT21,EOH0909,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,null,null,Pitched,AB,Yes,Yes,Yes,Yes,null,Water,140,null,null,null,no personal expertise but every problem needs a technological answer,Owner-Occupied,16,256.47,just recently upgraded boiler but radiators are old and inefficient,Cavity_Insulated,"yD9Oh4sBgRXwY5cbbzON"
